building,ahu,equipment,canonical_point,raw_point_name,point_path,unit,n_matching_raw_points,selection_note
BIZ2,AHU5-1,,cooling_coil_offcoil_temperature_setpoint,BIZ2.AHU5-1.CoolingCoil.OCTempSp,BIZ2.AHU5-1.CoolingCoil.OCTempSp,,2,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU5-1,,cooling_valve_command,BIZ2.AHU5-1.CoolingCoil.CoolingValve,BIZ2.AHU5-1.CoolingCoil.CoolingValve,,2,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU5-1,,operation_mode_or_status,BIZ2.AHU5-1.Status,BIZ2.AHU5-1.Status,,2,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU5-1,,return_air_temperature,BIZ2.AHU5-1.ReturnAirDuct.RaTemp,BIZ2.AHU5-1.ReturnAirDuct.RaTemp,,1,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU5-1,,supply_air_static_pressure,BIZ2.AHU5-1.SupplyAirDuct.SaStatic,BIZ2.AHU5-1.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU5-1,,supply_air_static_pressure_setpoint,BIZ2.AHU5-1.SupplyAirDuct.SaStaticSp,BIZ2.AHU5-1.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU5-1,,supply_air_temperature,BIZ2.AHU5-1.SupplyAirDuct.SaTemp,BIZ2.AHU5-1.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU5-1,,supply_fan_command_or_status,BIZ2.AHU5-1.Status,BIZ2.AHU5-1.Status,,3,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU5-2,,airflow_or_airflow_switch,BIZ2.AHU5-2.SupplyAirFan.AFS,BIZ2.AHU5-2.SupplyAirFan.AFS,,1,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU5-2,,cooling_coil_offcoil_temperature,BIZ2.AHU5-2.CoolingCoil.OCTemp,BIZ2.AHU5-2.CoolingCoil.OCTemp,,2,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU5-2,,cooling_coil_offcoil_temperature_setpoint,BIZ2.AHU5-2.CoolingCoil.OCTempSp,BIZ2.AHU5-2.CoolingCoil.OCTempSp,,1,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU5-2,,cooling_valve_command,BIZ2.AHU5-2.CoolingCoil.CoolingValve,BIZ2.AHU5-2.CoolingCoil.CoolingValve,,1,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU5-2,,operation_mode_or_status,BIZ2.AHU5-2.Status,BIZ2.AHU5-2.Status,,2,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU5-2,,return_air_temperature,BIZ2.AHU5-2.ReturnAirDuct.RaTemp,BIZ2.AHU5-2.ReturnAirDuct.RaTemp,,1,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU5-2,,supply_air_static_pressure,BIZ2.AHU5-2.SupplyAirDuct.SaStatic,BIZ2.AHU5-2.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU5-2,,supply_air_static_pressure_setpoint,BIZ2.AHU5-2.SupplyAirDuct.SaStaticSp,BIZ2.AHU5-2.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU5-2,,supply_air_temperature,BIZ2.AHU5-2.SupplyAirDuct.SaTemp,BIZ2.AHU5-2.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU5-2,,supply_fan_command_or_status,BIZ2.AHU5-2.Status,BIZ2.AHU5-2.Status,,3,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU6-1,,airflow_or_airflow_switch,BIZ2.AHU6-1.SupplyAirFan.AFS,BIZ2.AHU6-1.SupplyAirFan.AFS,,1,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU6-1,,cooling_coil_offcoil_temperature,BIZ2.AHU6-1.CoolingCoil.OCTemp,BIZ2.AHU6-1.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU6-1,,cooling_coil_offcoil_temperature_setpoint,BIZ2.AHU6-1.CoolingCoil.OCTempSp,BIZ2.AHU6-1.CoolingCoil.OCTempSp,,2,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU6-1,,cooling_valve_command,BIZ2.AHU6-1.CoolingCoil.CoolingValve,BIZ2.AHU6-1.CoolingCoil.CoolingValve,,2,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU6-1,,operation_mode_or_status,BIZ2.AHU6-1.Status,BIZ2.AHU6-1.Status,,1,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU6-1,,return_air_temperature,BIZ2.AHU6-1.ReturnAirDuct.RaTemp,BIZ2.AHU6-1.ReturnAirDuct.RaTemp,,1,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU6-1,,supply_air_static_pressure,BIZ2.AHU6-1.SupplyAirDuct.SaStatic,BIZ2.AHU6-1.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU6-1,,supply_air_static_pressure_setpoint,BIZ2.AHU6-1.SupplyAirDuct.SaStaticSp,BIZ2.AHU6-1.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU6-1,,supply_air_temperature,BIZ2.AHU6-1.SupplyAirDuct.SaTemp,BIZ2.AHU6-1.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHU6-1,,supply_fan_command_or_status,BIZ2.AHU6-1.Status,BIZ2.AHU6-1.Status,,3,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHULT18,,cooling_coil_offcoil_temperature,BIZ2.AHULT18.CoolingCoil.OCTemp,BIZ2.AHULT18.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHULT18,,cooling_coil_offcoil_temperature_setpoint,BIZ2.AHULT18.CoolingCoil.OCTempSp,BIZ2.AHULT18.CoolingCoil.OCTempSp,,2,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHULT18,,cooling_valve_command,BIZ2.AHULT18.CoolingCoil.CoolingValve,BIZ2.AHULT18.CoolingCoil.CoolingValve,,2,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHULT18,,operation_mode_or_status,BIZ2.AHULT18.Status,BIZ2.AHULT18.Status,,3,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHULT18,,return_air_damper_command,BIZ2.AHULT18.ReturnAirDuct.RaDamper,BIZ2.AHULT18.ReturnAirDuct.RaDamper,,2,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHULT18,,return_air_temperature,BIZ2.AHULT18.ReturnAirDuct.RaTemp,BIZ2.AHULT18.ReturnAirDuct.RaTemp,,2,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHULT18,,supply_air_temperature,BIZ2.AHULT18.SupplyAirDuct.SaTemp,BIZ2.AHULT18.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHULT18,,supply_fan_command_or_status,BIZ2.AHULT18.Status,BIZ2.AHULT18.Status,,5,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHULT19,,airflow_or_airflow_switch,BIZ2.AHULT19.SupplyAirFan.AFS,BIZ2.AHULT19.SupplyAirFan.AFS,,1,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHULT19,,cooling_coil_offcoil_temperature,BIZ2.AHULT19.CoolingCoil.OCTemp,BIZ2.AHULT19.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHULT19,,cooling_coil_offcoil_temperature_setpoint,BIZ2.AHULT19.CoolingCoil.OCTempSp,BIZ2.AHULT19.CoolingCoil.OCTempSp,,2,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHULT19,,cooling_valve_command,BIZ2.AHULT19.CoolingCoil.CoolingValve,BIZ2.AHULT19.CoolingCoil.CoolingValve,,2,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHULT19,,operation_mode_or_status,BIZ2.AHULT19.Status,BIZ2.AHULT19.Status,,3,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHULT19,,return_air_damper_command,BIZ2.AHULT19.ReturnAirDuct.RaDamper,BIZ2.AHULT19.ReturnAirDuct.RaDamper,,2,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHULT19,,return_air_temperature,BIZ2.AHULT19.ReturnAirDuct.RaTemp,BIZ2.AHULT19.ReturnAirDuct.RaTemp,,2,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHULT19,,supply_air_temperature,BIZ2.AHULT19.SupplyAirDuct.SaTemp,BIZ2.AHULT19.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHULT19,,supply_fan_command_or_status,BIZ2.AHULT19.Status,BIZ2.AHULT19.Status,,5,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHURF-1,,airflow_or_airflow_switch,BIZ2.AHURF-1.PEAF.Status,BIZ2.AHURF-1.PEAF.Status,,1,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHURF-1,,cooling_coil_offcoil_temperature,BIZ2.AHURF-1.CoolingCoil.OCTemp,BIZ2.AHURF-1.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHURF-1,,cooling_coil_offcoil_temperature_setpoint,BIZ2.AHURF-1.CoolingCoil.OCTempSp,BIZ2.AHURF-1.CoolingCoil.OCTempSp,,3,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHURF-1,,cooling_valve_command,BIZ2.AHURF-1.CoolingCoil.CoolingValve,BIZ2.AHURF-1.CoolingCoil.CoolingValve,,1,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHURF-1,,operation_mode_or_status,BIZ2.AHURF-1.Status,BIZ2.AHURF-1.Status,,2,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHURF-1,,return_air_temperature,BIZ2.AHURF-1.ReturnAirDuct.RaTemp,BIZ2.AHURF-1.ReturnAirDuct.RaTemp,,2,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHURF-1,,supply_air_static_pressure,BIZ2.AHURF-1.SupplyAirDuct.SaStaticS,BIZ2.AHURF-1.SupplyAirDuct.SaStaticS,,2,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHURF-1,,supply_air_static_pressure_setpoint,BIZ2.AHURF-1.SupplyAirDuct.SaStaticSp,BIZ2.AHURF-1.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHURF-1,,supply_air_temperature,BIZ2.AHURF-1.SupplyAirDuct.SaTemp,BIZ2.AHURF-1.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
BIZ2,AHURF-1,,supply_fan_command_or_status,BIZ2.AHURF-1.Status,BIZ2.AHURF-1.Status,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-1,,airflow_or_airflow_switch,COM1.AHU1-1.PEAF.Status,COM1.AHU1-1.PEAF.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-1,,cooling_coil_offcoil_temperature,COM1.AHU1-1.CoolingCoil.OCTemp,COM1.AHU1-1.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-1,,cooling_coil_offcoil_temperature_setpoint,COM1.AHU1-1.CoolingCoil.OCTempSpB,COM1.AHU1-1.CoolingCoil.OCTempSpB,,3,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-1,,cooling_valve_command,COM1.AHU1-1.CoolingCoil.CoolingValve,COM1.AHU1-1.CoolingCoil.CoolingValve,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-1,,operation_mode_or_status,COM1.AHU1-1.Status,COM1.AHU1-1.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-1,,return_air_temperature,COM1.AHU1-1.ReturnAirDuct.RaTemp,COM1.AHU1-1.ReturnAirDuct.RaTemp,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-1,,supply_air_static_pressure,COM1.AHU1-1.SupplyAirDuct.SaStatic,COM1.AHU1-1.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-1,,supply_air_static_pressure_setpoint,COM1.AHU1-1.SupplyAirDuct.SaStaticSp,COM1.AHU1-1.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-1,,supply_air_temperature,COM1.AHU1-1.SupplyAirDuct.SaTemp,COM1.AHU1-1.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-1,,supply_fan_command_or_status,COM1.AHU1-1.Status,COM1.AHU1-1.Status,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-2,,airflow_or_airflow_switch,COM1.AHU1-2.PEAF.Status,COM1.AHU1-2.PEAF.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-2,,cooling_coil_offcoil_temperature,COM1.AHU1-2.CoolingCoil.OCTemp,COM1.AHU1-2.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-2,,cooling_coil_offcoil_temperature_setpoint,COM1.AHU1-2.CoolingCoil.OCTempSpB,COM1.AHU1-2.CoolingCoil.OCTempSpB,,3,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-2,,cooling_valve_command,COM1.AHU1-2.CoolingCoil.CoolingValve,COM1.AHU1-2.CoolingCoil.CoolingValve,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-2,,operation_mode_or_status,COM1.AHU1-2.Status,COM1.AHU1-2.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-2,,return_air_temperature,COM1.AHU1-2.ReturnAirDuct.RaTemp,COM1.AHU1-2.ReturnAirDuct.RaTemp,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-2,,supply_air_static_pressure,COM1.AHU1-2.SupplyAirDuct.SaStatic,COM1.AHU1-2.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-2,,supply_air_static_pressure_setpoint,COM1.AHU1-2.SupplyAirDuct.SaStaticSp,COM1.AHU1-2.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-2,,supply_air_temperature,COM1.AHU1-2.SupplyAirDuct.SaTemp,COM1.AHU1-2.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-2,,supply_fan_command_or_status,COM1.AHU1-2.Status,COM1.AHU1-2.Status,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-3,,airflow_or_airflow_switch,COM1.AHU1-3.PEAF.Status,COM1.AHU1-3.PEAF.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-3,,cooling_coil_offcoil_temperature,COM1.AHU1-3.CoolingCoil.OCTemp,COM1.AHU1-3.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-3,,cooling_coil_offcoil_temperature_setpoint,COM1.AHU1-3.CoolingCoil.OCTempSpB,COM1.AHU1-3.CoolingCoil.OCTempSpB,,3,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-3,,cooling_valve_command,COM1.AHU1-3.CoolingCoil.CoolingValve,COM1.AHU1-3.CoolingCoil.CoolingValve,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-3,,operation_mode_or_status,COM1.AHU1-3.Status,COM1.AHU1-3.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-3,,return_air_temperature,COM1.AHU1-3.ReturnAirDuct.RaTemp,COM1.AHU1-3.ReturnAirDuct.RaTemp,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-3,,supply_air_static_pressure,COM1.AHU1-3.SupplyAirDuct.SaStatic,COM1.AHU1-3.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-3,,supply_air_static_pressure_setpoint,COM1.AHU1-3.SupplyAirDuct.SaStaticSp,COM1.AHU1-3.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-3,,supply_air_temperature,COM1.AHU1-3.SupplyAirDuct.SaTemp,COM1.AHU1-3.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-3,,supply_fan_command_or_status,COM1.AHU1-3.Status,COM1.AHU1-3.Status,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-4,,airflow_or_airflow_switch,COM1.AHU1-4.PEAF.Status,COM1.AHU1-4.PEAF.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-4,,cooling_coil_offcoil_temperature,COM1.AHU1-4.CoolingCoil.OCTemp,COM1.AHU1-4.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-4,,cooling_coil_offcoil_temperature_setpoint,COM1.AHU1-4.CoolingCoil.OCTempSpB,COM1.AHU1-4.CoolingCoil.OCTempSpB,,3,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-4,,cooling_valve_command,COM1.AHU1-4.CoolingCoil.CoolingValve,COM1.AHU1-4.CoolingCoil.CoolingValve,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-4,,operation_mode_or_status,COM1.AHU1-4.Status,COM1.AHU1-4.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-4,,return_air_temperature,COM1.AHU1-4.ReturnAirDuct.RaTemp,COM1.AHU1-4.ReturnAirDuct.RaTemp,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-4,,supply_air_static_pressure,COM1.AHU1-4.SupplyAirDuct.SaStatic,COM1.AHU1-4.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-4,,supply_air_static_pressure_setpoint,COM1.AHU1-4.SupplyAirDuct.SaStaticSp,COM1.AHU1-4.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-4,,supply_air_temperature,COM1.AHU1-4.SupplyAirDuct.SaTemp,COM1.AHU1-4.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU1-4,,supply_fan_command_or_status,COM1.AHU1-4.Status,COM1.AHU1-4.Status,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-1,,airflow_or_airflow_switch,COM1.AHU2-1.PEAF.Status,COM1.AHU2-1.PEAF.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-1,,cooling_coil_offcoil_temperature,COM1.AHU2-1.CoolingCoil.OCTemp,COM1.AHU2-1.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-1,,cooling_coil_offcoil_temperature_setpoint,COM1.AHU2-1.CoolingCoil.OCTempSpB,COM1.AHU2-1.CoolingCoil.OCTempSpB,,3,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-1,,cooling_valve_command,COM1.AHU2-1.CoolingCoil.CoolingValve,COM1.AHU2-1.CoolingCoil.CoolingValve,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-1,,operation_mode_or_status,COM1.AHU2-1.Status,COM1.AHU2-1.Status,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-1,,return_air_damper_command,COM1.AHU2-1.VAV204.SRDamper,COM1.AHU2-1.VAV204.SRDamper,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-1,,return_air_temperature,COM1.AHU2-1.ReturnAirDuct.RaTemp,COM1.AHU2-1.ReturnAirDuct.RaTemp,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-1,,supply_air_static_pressure,COM1.AHU2-1.SupplyAirDuct.SaStatic,COM1.AHU2-1.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-1,,supply_air_static_pressure_setpoint,COM1.AHU2-1.SupplyAirDuct.SaStaticSp,COM1.AHU2-1.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-1,,supply_air_temperature,COM1.AHU2-1.SupplyAirDuct.SaTemp,COM1.AHU2-1.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-1,,supply_fan_command_or_status,COM1.AHU2-1.Status,COM1.AHU2-1.Status,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-1A,,airflow_or_airflow_switch,COM1.AHU2-1A.PEAF.Status,COM1.AHU2-1A.PEAF.Status,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-1A,,cooling_coil_offcoil_temperature,COM1.AHU2-1A.CoolingCoil.OCTemp,COM1.AHU2-1A.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-1A,,cooling_coil_offcoil_temperature_setpoint,COM1.AHU2-1A.CoolingCoil.OCTempSpB,COM1.AHU2-1A.CoolingCoil.OCTempSpB,,3,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-1A,,cooling_valve_command,COM1.AHU2-1A.CoolingCoil.CoolingValve,COM1.AHU2-1A.CoolingCoil.CoolingValve,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-1A,,operation_mode_or_status,COM1.AHU2-1A.Status,COM1.AHU2-1A.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-1A,,return_air_temperature,COM1.AHU2-1A.ReturnAirDuct.RaTemp,COM1.AHU2-1A.ReturnAirDuct.RaTemp,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-1A,,supply_air_temperature,COM1.AHU2-1A.SupplyAirDuct.SaTemp,COM1.AHU2-1A.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-1A,,supply_fan_command_or_status,COM1.AHU2-1A.Status,COM1.AHU2-1A.Status,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-2,,airflow_or_airflow_switch,COM1.AHU2-2.PEAF.Status,COM1.AHU2-2.PEAF.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-2,,cooling_coil_offcoil_temperature,COM1.AHU2-2.CoolingCoil.OCTemp,COM1.AHU2-2.CoolingCoil.OCTemp,,6,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-2,,cooling_coil_offcoil_temperature_setpoint,COM1.AHU2-2.CoolingCoil.OCTempSpB,COM1.AHU2-2.CoolingCoil.OCTempSpB,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-2,,cooling_valve_command,COM1.AHU2-2.CoolingCoil.CoolingValve,COM1.AHU2-2.CoolingCoil.CoolingValve,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-2,,operation_mode_or_status,COM1.AHU2-2.Status,COM1.AHU2-2.Status,,5,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-2,,return_air_damper_command,COM1.AHU2-2.VAVF201.SRDamper,COM1.AHU2-2.VAVF201.SRDamper,,3,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-2,,return_air_temperature,COM1.AHU2-2.ReturnAirDuct.RaTemp,COM1.AHU2-2.ReturnAirDuct.RaTemp,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-2,,supply_air_static_pressure,COM1.AHU2-2.SupplyAirDuct.SaStatic,COM1.AHU2-2.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-2,,supply_air_static_pressure_setpoint,COM1.AHU2-2.SupplyAirDuct.SaStaticSp,COM1.AHU2-2.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-2,,supply_air_temperature,COM1.AHU2-2.SupplyAirDuct.SaTemp,COM1.AHU2-2.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-2,,supply_fan_command_or_status,COM1.AHU2-2.Status,COM1.AHU2-2.Status,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-2A,,airflow_or_airflow_switch,COM1.AHU2-2A.PEAF.Status,COM1.AHU2-2A.PEAF.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-2A,,cooling_coil_offcoil_temperature,COM1.AHU2-2A.CoolingCoil.OCTemp,COM1.AHU2-2A.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-2A,,cooling_coil_offcoil_temperature_setpoint,COM1.AHU2-2A.CoolingCoil.OCTempSpB,COM1.AHU2-2A.CoolingCoil.OCTempSpB,,3,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-2A,,cooling_valve_command,COM1.AHU2-2A.CoolingCoil.CoolingValve,COM1.AHU2-2A.CoolingCoil.CoolingValve,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-2A,,operation_mode_or_status,COM1.AHU2-2A.Status,COM1.AHU2-2A.Status,,3,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-2A,,return_air_temperature,COM1.AHU2-2A.ReturnAirDuct.RaTemp,COM1.AHU2-2A.ReturnAirDuct.RaTemp,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-2A,,supply_air_static_pressure,COM1.AHU2-2A.SupplyAirDuct.SaStatic,COM1.AHU2-2A.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-2A,,supply_air_static_pressure_setpoint,COM1.AHU2-2A.SupplyAirDuct.SaStaticSp,COM1.AHU2-2A.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-2A,,supply_air_temperature,COM1.AHU2-2A.SupplyAirDuct.SaTemp,COM1.AHU2-2A.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-2A,,supply_fan_command_or_status,COM1.AHU2-2A.Status,COM1.AHU2-2A.Status,,5,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-3,,airflow_or_airflow_switch,COM1.AHU2-3.SupplyAirFan.AFS,COM1.AHU2-3.SupplyAirFan.AFS,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-3,,cooling_coil_offcoil_temperature,COM1.AHU2-3.CoolingCoil.OCTemp,COM1.AHU2-3.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-3,,cooling_coil_offcoil_temperature_setpoint,COM1.AHU2-3.CoolingCoil.OCTempSpB,COM1.AHU2-3.CoolingCoil.OCTempSpB,,3,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-3,,cooling_valve_command,COM1.AHU2-3.CoolingCoil.CoolingValve,COM1.AHU2-3.CoolingCoil.CoolingValve,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-3,,operation_mode_or_status,COM1.AHU2-3.Status,COM1.AHU2-3.Status,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-3,,return_air_temperature,COM1.AHU2-3.ReturnAirDuct.RaTemp,COM1.AHU2-3.ReturnAirDuct.RaTemp,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-3,,supply_air_static_pressure,COM1.AHU2-3.SupplyAirDuct.SaStatic,COM1.AHU2-3.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
